title,genre,userId,rating,year
"Green Hornet, The (2011)",Action,18,3.0,(2011)
"Green Hornet, The (2011)",Action,111,3.5,(2011)
"Green Hornet, The (2011)",Action,125,3.0,(2011)
"Green Hornet, The (2011)",Action,249,3.0,(2011)
"Green Hornet, The (2011)",Action,292,3.0,(2011)
"Green Hornet, The (2011)",Action,365,4.0,(2011)
"Green Hornet, The (2011)",Action,448,2.0,(2011)
"Green Hornet, The (2011)",Action,534,4.0,(2011)
"Green Hornet, The (2011)",Action,567,1.0,(2011)
"Green Hornet, The (2011)",Action,596,3.5,(2011)
"Green Hornet, The (2011)",Action,610,3.0,(2011)
"Way Back, The (2010)",Drama,62,4.0,(2010)
"Warrior's Way, The (2010)",Action,448,3.5,(2010)
Cowboys & Aliens (2011),Action,246,4.0,(2011)
Cowboys & Aliens (2011),Action,249,3.0,(2011)
Cowboys & Aliens (2011),Action,292,3.0,(2011)
Cowboys & Aliens (2011),Action,298,2.0,(2011)
Cowboys & Aliens (2011),Action,339,3.0,(2011)
Cowboys & Aliens (2011),Action,380,4.0,(2011)
Cowboys & Aliens (2011),Action,448,1.5,(2011)
Cowboys & Aliens (2011),Action,534,3.5,(2011)
Cowboys & Aliens (2011),Action,610,3.0,(2011)
"Dilemma, The (2011)",Comedy,89,2.5,(2011)
"Dilemma, The (2011)",Comedy,448,2.5,(2011)
"Trip, The (2010)",Comedy,318,4.0,(2010)
Even the Rain (También la lluvia) (2010),Drama,326,4.0,(2010)
No Strings Attached (2011),Comedy,10,3.5,(2011)
No Strings Attached (2011),Comedy,111,2.5,(2011)
No Strings Attached (2011),Comedy,143,2.5,(2011)
No Strings Attached (2011),Comedy,159,3.0,(2011)
No Strings Attached (2011),Comedy,177,3.5,(2011)
No Strings Attached (2011),Comedy,249,3.5,(2011)
No Strings Attached (2011),Comedy,298,0.5,(2011)
No Strings Attached (2011),Comedy,432,4.0,(2011)
No Strings Attached (2011),Comedy,448,2.0,(2011)
No Strings Attached (2011),Comedy,484,4.0,(2011)
No Strings Attached (2011),Comedy,496,3.0,(2011)
No Strings Attached (2011),Comedy,562,3.5,(2011)
No Strings Attached (2011),Comedy,563,2.5,(2011)
No Strings Attached (2011),Comedy,564,3.0,(2011)
All-Star Superman (2011),Action,380,5.0,(2011)
All-Star Superman (2011),Action,599,3.5,(2011)
Unknown (2011),Drama,80,4.0,(2011)
Unknown (2011),Drama,249,3.5,(2011)
Unknown (2011),Drama,365,2.0,(2011)
Unknown (2011),Drama,380,4.0,(2011)
Unknown (2011),Drama,408,4.0,(2011)
Unknown (2011),Drama,599,2.5,(2011)
Cedar Rapids (2011),Comedy,298,2.0,(2011)
Cedar Rapids (2011),Comedy,448,2.5,(2011)
Burke and Hare (2010),Comedy,448,4.0,(2010)
Drive Angry (2011),Action,249,3.5,(2011)
Drive Angry (2011),Action,380,4.0,(2011)
Rango (2011),Action,89,5.0,(2011)
Rango (2011),Action,103,4.0,(2011)
Rango (2011),Action,177,2.5,(2011)
Rango (2011),Action,246,5.0,(2011)
Rango (2011),Action,249,3.5,(2011)
Rango (2011),Action,298,1.5,(2011)
Rango (2011),Action,306,3.0,(2011)
Rango (2011),Action,318,4.5,(2011)
Rango (2011),Action,328,1.5,(2011)
Rango (2011),Action,380,5.0,(2011)
Rango (2011),Action,401,3.5,(2011)
Rango (2011),Action,414,4.0,(2011)
Rango (2011),Action,448,4.0,(2011)
Rango (2011),Action,509,3.5,(2011)
Rango (2011),Action,560,3.0,(2011)
Rango (2011),Action,586,4.5,(2011)
Rango (2011),Action,610,3.5,(2011)
Take Me Home Tonight (2011),Comedy,448,2.5,(2011)
Confessions (Kokuhaku) (2010),Drama,125,4.0,(2010)
"Mechanic, The (2011)",Action,119,4.5,(2011)
"Mechanic, The (2011)",Action,249,3.5,(2011)
"Mechanic, The (2011)",Action,292,2.5,(2011)
"Mechanic, The (2011)",Action,610,3.0,(2011)
Hall Pass (2011),Comedy,111,4.0,(2011)
Hall Pass (2011),Comedy,298,2.5,(2011)
Hall Pass (2011),Comedy,448,3.0,(2011)
Hall Pass (2011),Comedy,610,3.0,(2011)
I Am Number Four (2011),Action,249,3.5,(2011)
I Am Number Four (2011),Action,292,3.0,(2011)
I Am Number Four (2011),Action,332,3.0,(2011)
I Am Number Four (2011),Action,448,2.5,(2011)
I Am Number Four (2011),Action,563,3.5,(2011)
Battle: Los Angeles (2011),Action,249,3.0,(2011)
Battle: Los Angeles (2011),Action,292,3.5,(2011)
Battle: Los Angeles (2011),Action,332,2.0,(2011)
Battle: Los Angeles (2011),Action,448,1.0,(2011)
"Sunset Limited, The (2011)",Drama,318,4.0,(2011)
Mars Needs Moms (2011),Action,534,3.5,(2011)
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action,227,5.0,(2010)
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action,305,4.0,(2010)
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action,318,4.5,(2010)
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action,326,4.5,(2010)
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action,339,4.0,(2010)
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action,351,3.5,(2010)
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action,528,5.0,(2010)
Just Go with It (2011),Comedy,111,5.0,(2011)
Just Go with It (2011),Comedy,298,0.5,(2011)
Just Go with It (2011),Comedy,306,3.5,(2011)
Just Go with It (2011),Comedy,448,2.0,(2011)
Just Go with It (2011),Comedy,534,5.0,(2011)
Just Go with It (2011),Comedy,564,4.0,(2011)
Just Go with It (2011),Comedy,599,2.5,(2011)
"Big Mommas: Like Father, Like Son (2011)",Comedy,448,1.0,(2011)
Super (2010),Action,104,2.5,(2010)
Super (2010),Action,249,3.5,(2010)
Super (2010),Action,298,2.5,(2010)
Super (2010),Action,365,4.0,(2010)
Super (2010),Action,448,2.0,(2010)
Source Code (2011),Action,15,3.5,(2011)
Source Code (2011),Action,18,3.5,(2011)
Source Code (2011),Action,62,4.5,(2011)
Source Code (2011),Action,63,4.0,(2011)
Source Code (2011),Action,80,4.5,(2011)
Source Code (2011),Action,105,3.5,(2011)
Source Code (2011),Action,106,3.0,(2011)
Source Code (2011),Action,123,4.5,(2011)
Source Code (2011),Action,152,3.0,(2011)
Source Code (2011),Action,211,2.0,(2011)
Source Code (2011),Action,212,2.5,(2011)
Source Code (2011),Action,246,4.0,(2011)
Source Code (2011),Action,249,3.5,(2011)
Source Code (2011),Action,274,4.5,(2011)
Source Code (2011),Action,279,3.5,(2011)
Source Code (2011),Action,292,4.0,(2011)
Source Code (2011),Action,305,3.5,(2011)
Source Code (2011),Action,318,4.5,(2011)
Source Code (2011),Action,332,4.0,(2011)
Source Code (2011),Action,352,3.5,(2011)
Source Code (2011),Action,393,3.0,(2011)
Source Code (2011),Action,414,4.0,(2011)
Source Code (2011),Action,418,3.5,(2011)
Source Code (2011),Action,460,3.5,(2011)
Source Code (2011),Action,483,3.0,(2011)
Source Code (2011),Action,522,4.0,(2011)
Source Code (2011),Action,534,4.5,(2011)
Source Code (2011),Action,560,3.5,(2011)
Source Code (2011),Action,564,3.5,(2011)
Source Code (2011),Action,573,4.5,(2011)
Source Code (2011),Action,582,2.5,(2011)
Source Code (2011),Action,596,3.5,(2011)
Source Code (2011),Action,599,3.0,(2011)
Source Code (2011),Action,610,3.0,(2011)
Jane Eyre (2011),Drama,599,3.0,(2011)
Sucker Punch (2011),Action,249,3.5,(2011)
Sucker Punch (2011),Action,305,3.5,(2011)
Sucker Punch (2011),Action,318,4.0,(2011)
Sucker Punch (2011),Action,332,3.5,(2011)
Sucker Punch (2011),Action,365,2.0,(2011)
Sucker Punch (2011),Action,382,3.0,(2011)
Sucker Punch (2011),Action,408,3.5,(2011)
Sucker Punch (2011),Action,414,4.0,(2011)
Sucker Punch (2011),Action,448,2.0,(2011)
Sucker Punch (2011),Action,509,3.5,(2011)
Sucker Punch (2011),Action,599,2.0,(2011)
Sucker Punch (2011),Action,610,3.0,(2011)
Hobo with a Shotgun (2011),Action,50,2.0,(2011)
Hobo with a Shotgun (2011),Action,103,2.0,(2011)
Hobo with a Shotgun (2011),Action,380,3.0,(2011)
Hobo with a Shotgun (2011),Action,599,2.5,(2011)
Win Win (2011),Comedy,89,4.5,(2011)
Win Win (2011),Comedy,168,4.5,(2011)
Win Win (2011),Comedy,298,2.5,(2011)
Win Win (2011),Comedy,414,4.0,(2011)
Win Win (2011),Comedy,448,3.5,(2011)
Win Win (2011),Comedy,599,3.5,(2011)
Room in Rome (Habitación en Roma) (2010),Drama,153,1.0,(2010)
Room in Rome (Habitación en Roma) (2010),Drama,432,4.5,(2010)
Boy (2010),Comedy,489,4.0,(2010)
Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,103,3.5,(2011)
Henry's Crime (2010),Comedy,448,2.0,(2010)
13 Assassins (Jûsan-nin no shikaku) (2010),Action,213,4.5,(2010)
13 Assassins (Jûsan-nin no shikaku) (2010),Action,448,3.0,(2010)
13 Assassins (Jûsan-nin no shikaku) (2010),Action,599,3.5,(2010)
13 Assassins (Jûsan-nin no shikaku) (2010),Action,610,5.0,(2010)
Hanna (2011),Action,18,3.5,(2011)
Hanna (2011),Action,68,3.0,(2011)
Hanna (2011),Action,80,5.0,(2011)
Hanna (2011),Action,122,3.5,(2011)
Hanna (2011),Action,125,3.0,(2011)
Hanna (2011),Action,212,3.5,(2011)
Hanna (2011),Action,393,0.5,(2011)
Hanna (2011),Action,414,4.0,(2011)
Hanna (2011),Action,448,3.5,(2011)
Hanna (2011),Action,599,3.5,(2011)
Hanna (2011),Action,610,3.5,(2011)
Arthur (2011),Comedy,68,2.0,(2011)
Arthur (2011),Comedy,111,3.5,(2011)
Arthur (2011),Comedy,249,3.0,(2011)
Arthur (2011),Comedy,318,3.5,(2011)
Arthur (2011),Comedy,365,4.0,(2011)
Arthur (2011),Comedy,448,2.0,(2011)
Scream 4 (2011),Comedy,249,3.0,(2011)
Scream 4 (2011),Comedy,380,2.0,(2011)
Scream 4 (2011),Comedy,610,3.0,(2011)
Melancholia (2011),Drama,105,5.0,(2011)
Melancholia (2011),Drama,204,0.5,(2011)
Melancholia (2011),Drama,241,4.5,(2011)
Melancholia (2011),Drama,298,0.5,(2011)
Melancholia (2011),Drama,351,3.5,(2011)
Melancholia (2011),Drama,490,4.0,(2011)
Melancholia (2011),Drama,610,3.5,(2011)
Thor (2011),Action,18,3.5,(2011)
Thor (2011),Action,62,4.0,(2011)
Thor (2011),Action,68,3.5,(2011)
Thor (2011),Action,73,5.0,(2011)
Thor (2011),Action,106,4.0,(2011)
Thor (2011),Action,125,3.0,(2011)
Thor (2011),Action,139,2.0,(2011)
Thor (2011),Action,177,4.0,(2011)
Thor (2011),Action,184,3.0,(2011)
Thor (2011),Action,246,4.0,(2011)
Thor (2011),Action,249,4.0,(2011)
Thor (2011),Action,274,2.0,(2011)
Thor (2011),Action,291,4.0,(2011)
Thor (2011),Action,292,4.0,(2011)
Thor (2011),Action,298,3.5,(2011)
Thor (2011),Action,332,3.5,(2011)
Thor (2011),Action,339,2.5,(2011)
Thor (2011),Action,344,4.0,(2011)
Thor (2011),Action,380,5.0,(2011)
Thor (2011),Action,414,3.0,(2011)
Thor (2011),Action,432,4.0,(2011)
Thor (2011),Action,448,2.5,(2011)
Thor (2011),Action,475,5.0,(2011)
Thor (2011),Action,489,3.0,(2011)
Thor (2011),Action,509,3.5,(2011)
Thor (2011),Action,525,3.0,(2011)
Thor (2011),Action,534,3.5,(2011)
Thor (2011),Action,550,4.0,(2011)
Thor (2011),Action,561,4.0,(2011)
Thor (2011),Action,567,1.5,(2011)
Thor (2011),Action,573,4.5,(2011)
Thor (2011),Action,596,3.5,(2011)
Thor (2011),Action,599,2.5,(2011)
Thor (2011),Action,610,3.5,(2011)
Louis C.K.: Hilarious (2010),Comedy,2,4.0,(2010)
Louis C.K.: Hilarious (2010),Comedy,105,4.5,(2010)
Louis C.K.: Hilarious (2010),Comedy,122,5.0,(2010)
Louis C.K.: Hilarious (2010),Comedy,298,4.0,(2010)
Louis C.K.: Hilarious (2010),Comedy,415,4.5,(2010)
Louis C.K.: Hilarious (2010),Comedy,487,0.5,(2010)
Louis C.K.: Hilarious (2010),Comedy,490,4.0,(2010)
Louis C.K.: Hilarious (2010),Comedy,522,5.0,(2010)
Louis C.K.: Hilarious (2010),Comedy,573,5.0,(2010)
Atlas Shrugged: Part 1 (2011),Drama,599,2.0,(2011)
Mildred Pierce (2011),Drama,177,4.5,(2011)
Water for Elephants (2011),Drama,10,3.0,(2011)
Water for Elephants (2011),Drama,318,3.5,(2011)
Water for Elephants (2011),Drama,448,3.5,(2011)
Water for Elephants (2011),Drama,563,3.5,(2011)
Kill the Irishman (2011),Action,18,4.0,(2011)
Kill the Irishman (2011),Action,105,4.0,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,154,0.5,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,212,3.0,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,249,3.5,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,305,4.0,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,365,1.0,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,380,4.0,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,382,3.5,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,534,4.0,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,599,2.5,(2011)
"Fast Five (Fast and the Furious 5, The) (2011)",Action,610,4.5,(2011)
Incendies (2010),Drama,41,4.0,(2010)
Incendies (2010),Drama,152,4.0,(2010)
Incendies (2010),Drama,326,4.0,(2010)
Incendies (2010),Drama,351,5.0,(2010)
Incendies (2010),Drama,497,5.0,(2010)
Soul Surfer (2011),Action,103,3.5,(2011)
Something Borrowed (2011),Comedy,280,4.0,(2011)
Something Borrowed (2011),Comedy,292,2.5,(2011)
Bridesmaids (2011),Comedy,68,3.5,(2011)
Bridesmaids (2011),Comedy,73,5.0,(2011)
Bridesmaids (2011),Comedy,89,1.5,(2011)
Bridesmaids (2011),Comedy,111,4.5,(2011)
Bridesmaids (2011),Comedy,122,5.0,(2011)
Bridesmaids (2011),Comedy,177,4.0,(2011)
Bridesmaids (2011),Comedy,249,3.5,(2011)
Bridesmaids (2011),Comedy,280,5.0,(2011)
Bridesmaids (2011),Comedy,292,3.0,(2011)
Bridesmaids (2011),Comedy,298,3.0,(2011)
Bridesmaids (2011),Comedy,306,4.0,(2011)
Bridesmaids (2011),Comedy,317,4.0,(2011)
Bridesmaids (2011),Comedy,448,4.0,(2011)
Bridesmaids (2011),Comedy,484,4.0,(2011)
Bridesmaids (2011),Comedy,490,3.0,(2011)
Bridesmaids (2011),Comedy,491,3.5,(2011)
Bridesmaids (2011),Comedy,495,5.0,(2011)
Bridesmaids (2011),Comedy,525,3.5,(2011)
Bridesmaids (2011),Comedy,563,4.0,(2011)
Bridesmaids (2011),Comedy,564,2.0,(2011)
Bridesmaids (2011),Comedy,610,4.0,(2011)
Priest (2011),Action,249,3.5,(2011)
Priest (2011),Action,380,3.0,(2011)
Priest (2011),Action,610,2.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,18,3.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,62,4.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,68,1.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,73,3.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,106,4.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,111,3.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,139,2.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,153,0.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,177,3.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,246,4.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,248,4.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,249,3.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,292,4.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,298,2.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,318,3.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,326,3.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,352,4.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,380,5.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,448,1.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,509,3.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,517,3.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,586,5.0,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,599,2.5,(2011)
Pirates of the Caribbean: On Stranger Tides (2011),Action,610,3.0,(2011)
Midnight in Paris (2011),Comedy,24,4.0,(2011)
Midnight in Paris (2011),Comedy,41,3.5,(2011)
Midnight in Paris (2011),Comedy,68,2.0,(2011)
Midnight in Paris (2011),Comedy,89,2.5,(2011)
Midnight in Paris (2011),Comedy,103,4.5,(2011)
Midnight in Paris (2011),Comedy,105,3.0,(2011)
Midnight in Paris (2011),Comedy,119,3.5,(2011)
Midnight in Paris (2011),Comedy,153,3.5,(2011)
Midnight in Paris (2011),Comedy,177,4.0,(2011)
Midnight in Paris (2011),Comedy,233,3.5,(2011)
Midnight in Paris (2011),Comedy,249,5.0,(2011)
Midnight in Paris (2011),Comedy,280,5.0,(2011)
Midnight in Paris (2011),Comedy,298,3.0,(2011)
Midnight in Paris (2011),Comedy,326,3.0,(2011)
Midnight in Paris (2011),Comedy,339,4.0,(2011)
Midnight in Paris (2011),Comedy,351,3.0,(2011)
Midnight in Paris (2011),Comedy,414,4.0,(2011)
Midnight in Paris (2011),Comedy,448,3.5,(2011)
Midnight in Paris (2011),Comedy,462,2.5,(2011)
Midnight in Paris (2011),Comedy,483,5.0,(2011)
Midnight in Paris (2011),Comedy,543,5.0,(2011)
Midnight in Paris (2011),Comedy,560,3.0,(2011)
Midnight in Paris (2011),Comedy,563,4.0,(2011)
Midnight in Paris (2011),Comedy,567,1.5,(2011)
Midnight in Paris (2011),Comedy,599,3.5,(2011)
The Man from Nowhere (2010),Action,52,5.0,(2010)
The Man from Nowhere (2010),Action,380,4.0,(2010)
The Man from Nowhere (2010),Action,534,4.5,(2010)
"Tree of Life, The (2011)",Drama,599,3.0,(2011)
"Tree of Life, The (2011)",Drama,610,5.0,(2011)
"Hangover Part II, The (2011)",Comedy,62,4.0,(2011)
"Hangover Part II, The (2011)",Comedy,111,3.5,(2011)
"Hangover Part II, The (2011)",Comedy,119,5.0,(2011)
"Hangover Part II, The (2011)",Comedy,177,2.5,(2011)
"Hangover Part II, The (2011)",Comedy,222,3.5,(2011)
"Hangover Part II, The (2011)",Comedy,249,3.5,(2011)
"Hangover Part II, The (2011)",Comedy,274,4.0,(2011)
"Hangover Part II, The (2011)",Comedy,298,3.0,(2011)
"Hangover Part II, The (2011)",Comedy,365,3.5,(2011)
"Hangover Part II, The (2011)",Comedy,380,2.0,(2011)
"Hangover Part II, The (2011)",Comedy,448,3.0,(2011)
"Hangover Part II, The (2011)",Comedy,483,3.5,(2011)
"Hangover Part II, The (2011)",Comedy,495,0.5,(2011)
"Hangover Part II, The (2011)",Comedy,534,4.0,(2011)
"Hangover Part II, The (2011)",Comedy,537,3.5,(2011)
Nothing to Declare (Rien à déclarer) (2010),Comedy,318,4.0,(2010)
"Roommate, The (2011)",Drama,358,2.0,(2011)
Attack the Block (2011),Action,212,4.0,(2011)
Attack the Block (2011),Action,249,4.5,(2011)
Attack the Block (2011),Action,332,2.5,(2011)
Attack the Block (2011),Action,414,4.0,(2011)
Attack the Block (2011),Action,534,3.0,(2011)
Attack the Block (2011),Action,599,3.0,(2011)
Let the Bullets Fly (2010),Action,599,3.0,(2010)
Kung Fu Panda 2 (2011),Action,10,3.5,(2011)
Kung Fu Panda 2 (2011),Action,50,2.0,(2011)
Kung Fu Panda 2 (2011),Action,103,3.0,(2011)
Kung Fu Panda 2 (2011),Action,204,2.0,(2011)
Kung Fu Panda 2 (2011),Action,246,5.0,(2011)
Kung Fu Panda 2 (2011),Action,249,4.0,(2011)
Kung Fu Panda 2 (2011),Action,292,3.0,(2011)
Kung Fu Panda 2 (2011),Action,318,4.0,(2011)
Kung Fu Panda 2 (2011),Action,351,3.5,(2011)
Kung Fu Panda 2 (2011),Action,448,3.0,(2011)
Kung Fu Panda 2 (2011),Action,466,4.0,(2011)
Kung Fu Panda 2 (2011),Action,483,3.5,(2011)
Kung Fu Panda 2 (2011),Action,517,1.0,(2011)
Kung Fu Panda 2 (2011),Action,534,4.0,(2011)
Kung Fu Panda 2 (2011),Action,567,2.5,(2011)
Kung Fu Panda 2 (2011),Action,586,5.0,(2011)
Kung Fu Panda 2 (2011),Action,610,3.5,(2011)
X-Men: First Class (2011),Action,18,4.0,(2011)
X-Men: First Class (2011),Action,21,3.5,(2011)
X-Men: First Class (2011),Action,29,3.5,(2011)
X-Men: First Class (2011),Action,62,4.0,(2011)
X-Men: First Class (2011),Action,63,4.0,(2011)
X-Men: First Class (2011),Action,68,4.5,(2011)
X-Men: First Class (2011),Action,73,5.0,(2011)
X-Men: First Class (2011),Action,80,4.0,(2011)
X-Men: First Class (2011),Action,119,4.0,(2011)
X-Men: First Class (2011),Action,122,5.0,(2011)
X-Men: First Class (2011),Action,123,4.0,(2011)
X-Men: First Class (2011),Action,139,3.5,(2011)
X-Men: First Class (2011),Action,143,4.0,(2011)
X-Men: First Class (2011),Action,177,4.0,(2011)
X-Men: First Class (2011),Action,210,4.5,(2011)
X-Men: First Class (2011),Action,211,4.0,(2011)
X-Men: First Class (2011),Action,227,4.5,(2011)
X-Men: First Class (2011),Action,249,4.5,(2011)
X-Men: First Class (2011),Action,258,0.5,(2011)
X-Men: First Class (2011),Action,292,4.5,(2011)
X-Men: First Class (2011),Action,298,3.5,(2011)
X-Men: First Class (2011),Action,318,3.0,(2011)
X-Men: First Class (2011),Action,332,3.5,(2011)
X-Men: First Class (2011),Action,380,5.0,(2011)
X-Men: First Class (2011),Action,393,5.0,(2011)
X-Men: First Class (2011),Action,414,3.5,(2011)
X-Men: First Class (2011),Action,448,4.0,(2011)
X-Men: First Class (2011),Action,462,3.0,(2011)
X-Men: First Class (2011),Action,466,3.5,(2011)
X-Men: First Class (2011),Action,475,3.5,(2011)
X-Men: First Class (2011),Action,489,4.0,(2011)
X-Men: First Class (2011),Action,490,3.5,(2011)
X-Men: First Class (2011),Action,509,3.5,(2011)
X-Men: First Class (2011),Action,525,3.5,(2011)
X-Men: First Class (2011),Action,534,2.5,(2011)
X-Men: First Class (2011),Action,551,4.0,(2011)
X-Men: First Class (2011),Action,561,3.5,(2011)
X-Men: First Class (2011),Action,567,2.5,(2011)
X-Men: First Class (2011),Action,573,5.0,(2011)
X-Men: First Class (2011),Action,582,4.0,(2011)
X-Men: First Class (2011),Action,596,3.5,(2011)
X-Men: First Class (2011),Action,599,2.5,(2011)
X-Men: First Class (2011),Action,610,4.0,(2011)
Submarine (2010),Comedy,212,4.0,(2010)
Submarine (2010),Comedy,298,3.5,(2010)
Submarine (2010),Comedy,308,5.0,(2010)
Everything Must Go (2010),Comedy,249,3.5,(2010)
Everything Must Go (2010),Comedy,298,1.5,(2010)
Everything Must Go (2010),Comedy,448,3.0,(2010)
Beginners (2010),Drama,318,3.5,(2010)
Beginners (2010),Drama,414,4.0,(2010)
Beginners (2010),Drama,596,3.5,(2010)
Beginners (2010),Drama,599,3.5,(2010)
Green Lantern (2011),Action,62,3.5,(2011)
Green Lantern (2011),Action,68,3.5,(2011)
Green Lantern (2011),Action,73,1.0,(2011)
Green Lantern (2011),Action,177,2.5,(2011)
Green Lantern (2011),Action,249,3.0,(2011)
Green Lantern (2011),Action,292,3.5,(2011)
Green Lantern (2011),Action,380,2.0,(2011)
Green Lantern (2011),Action,414,2.0,(2011)
Green Lantern (2011),Action,448,1.5,(2011)
Green Lantern (2011),Action,567,1.0,(2011)
Elektra Luxx (2010),Comedy,318,3.5,(2010)
Elektra Luxx (2010),Comedy,448,1.5,(2010)
Mr. Popper's Penguins (2011),Comedy,111,3.0,(2011)
Mr. Popper's Penguins (2011),Comedy,184,2.0,(2011)
Mr. Popper's Penguins (2011),Comedy,448,2.0,(2011)
Mr. Popper's Penguins (2011),Comedy,483,4.5,(2011)
Mr. Popper's Penguins (2011),Comedy,517,2.0,(2011)
Bad Teacher (2011),Comedy,73,3.0,(2011)
Bad Teacher (2011),Comedy,111,3.5,(2011)
Bad Teacher (2011),Comedy,249,3.5,(2011)
Bad Teacher (2011),Comedy,298,0.5,(2011)
Bad Teacher (2011),Comedy,305,5.0,(2011)
Bad Teacher (2011),Comedy,365,3.5,(2011)
Bad Teacher (2011),Comedy,448,1.5,(2011)
Bad Teacher (2011),Comedy,489,3.5,(2011)
Bad Teacher (2011),Comedy,509,2.0,(2011)
Transformers: Dark of the Moon (2011),Action,21,3.5,(2011)
Transformers: Dark of the Moon (2011),Action,62,2.0,(2011)
Transformers: Dark of the Moon (2011),Action,213,4.0,(2011)
Transformers: Dark of the Moon (2011),Action,249,3.0,(2011)
Transformers: Dark of the Moon (2011),Action,298,1.0,(2011)
Transformers: Dark of the Moon (2011),Action,305,2.5,(2011)
Transformers: Dark of the Moon (2011),Action,382,3.5,(2011)
Transformers: Dark of the Moon (2011),Action,448,0.5,(2011)
Transformers: Dark of the Moon (2011),Action,534,2.0,(2011)
Transformers: Dark of the Moon (2011),Action,567,1.5,(2011)
Transformers: Dark of the Moon (2011),Action,610,2.5,(2011)
Larry Crowne (2011),Comedy,292,4.0,(2011)
Larry Crowne (2011),Comedy,599,1.5,(2011)
Your Highness (2011),Action,111,5.0,(2011)
Your Highness (2011),Action,233,2.5,(2011)
Your Highness (2011),Action,249,3.5,(2011)
Your Highness (2011),Action,441,5.0,(2011)
Your Highness (2011),Action,448,1.5,(2011)
Your Highness (2011),Action,484,2.0,(2011)
Your Highness (2011),Action,509,3.0,(2011)
Your Highness (2011),Action,534,3.0,(2011)
Your Highness (2011),Action,610,2.5,(2011)
Too Big to Fail (2011),Drama,318,4.5,(2011)
Takers (2010),Action,408,3.5,(2010)
Takers (2010),Action,448,2.0,(2010)
Zookeeper (2011),Comedy,111,4.5,(2011)
Zookeeper (2011),Comedy,341,3.0,(2011)
Zookeeper (2011),Comedy,483,3.0,(2011)
Zookeeper (2011),Comedy,567,0.5,(2011)
Horrible Bosses (2011),Comedy,41,5.0,(2011)
Horrible Bosses (2011),Comedy,73,3.5,(2011)
Horrible Bosses (2011),Comedy,89,2.5,(2011)
Horrible Bosses (2011),Comedy,111,4.0,(2011)
Horrible Bosses (2011),Comedy,119,4.5,(2011)
Horrible Bosses (2011),Comedy,122,3.5,(2011)
Horrible Bosses (2011),Comedy,125,4.0,(2011)
Horrible Bosses (2011),Comedy,177,3.0,(2011)
Horrible Bosses (2011),Comedy,222,2.0,(2011)
Horrible Bosses (2011),Comedy,249,4.0,(2011)
Horrible Bosses (2011),Comedy,292,4.5,(2011)
Horrible Bosses (2011),Comedy,298,2.5,(2011)
Horrible Bosses (2011),Comedy,305,4.5,(2011)
